"filename", "language", "Markdown", "YAML", "XML", "Java Properties", "Java", "JSON", "PostCSS", "Shell Script", "Batch", "C#", "HTML", "comment", "blank", "total"
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\sidebar\SelectableSidebarButtonTest.java", "Java", 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 18, 14, 128
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\sidebar\SidebarButtonTest.java", "Java", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 18, 3, 41
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\sidebar\SidebarButtonWithNotificationTest.java", "Java", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 18, 8, 67
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\sidebar\ToolSelectableSidebarButtonTest.java", "Java", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 18, 3, 33
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\sidebar\VerticalSidebarTest.java", "Java", 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 21, 9, 78
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\sidebar\VerticalSidebarUITest.java", "Java", 0, 0, 0, 0, 165, 0, 0, 0, 0, 0, 0, 18, 24, 207
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\sidebar\WorkspaceButtonTest.java", "Java", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 18, 8, 61
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\sound\PlaySoundControllerTest.java", "Java", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 21, 9, 55
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\resources\htmltest.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 15
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\resources\tinylog-test.properties", "Java Properties", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
"d:\UCI MSWE\261P\pdfsam\pdfsam-i18n\extract-pot.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 3
"d:\UCI MSWE\261P\pdfsam\pdfsam-i18n\pom.xml", "XML", 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 82
"d:\UCI MSWE\261P\pdfsam\pdfsam-i18n\src\main\java\module-info.java", "Java", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 18, 1, 26
"d:\UCI MSWE\261P\pdfsam\pdfsam-i18n\src\main\java\org\pdfsam\i18n\I18nContext.java", "Java", 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 40, 21, 153
"d:\UCI MSWE\261P\pdfsam\pdfsam-i18n\src\main\java\org\pdfsam\i18n\SetLocaleRequest.java", "Java", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 23, 5, 35
"d:\UCI MSWE\261P\pdfsam\pdfsam-i18n\src\main\resources\i18n.properties", "Java Properties", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\UCI MSWE\261P\pdfsam\pdfsam-i18n\src\test\java\org\pdfsam\i18n\I18NContextTest.java", "Java", 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 21, 13, 79
"d:\UCI MSWE\261P\pdfsam\pdfsam-i18n\src\test\java\org\pdfsam\i18n\SetLocaleEventTest.java", "Java", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 22, 6, 47
"d:\UCI MSWE\261P\pdfsam\pdfsam-i18n\src\test\java\org\pdfsam\i18n\TestCycles.java", "Java", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 21, 5, 38
"d:\UCI MSWE\261P\pdfsam\pdfsam-i18n\src\test\resources\tinylog-test.properties", "Java Properties", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
"d:\UCI MSWE\261P\pdfsam\pdfsam-model\pom.xml", "XML", 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 65
"d:\UCI MSWE\261P\pdfsam\pdfsam-model\src\main\java\module-info.java", "Java", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 19, 2, 47
"d:\UCI MSWE\261P\pdfsam\pdfsam-model\src\main\java\org\pdfsam\model\ObservableAtomicReference.java", "Java", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 24, 9, 50
"d:\UCI MSWE\261P\pdfsam\pdfsam-model\src\main\java\org\pdfsam\model\io\FileType.java", "Java", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 27, 8, 59
"d:\UCI MSWE\261P\pdfsam\pdfsam-model\src\main\java\org\pdfsam\model\io\NativeOpenFileRequest.java", "Java", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 23, 6, 37
"d:\UCI MSWE\261P\pdfsam\pdfsam-model\src\main\java\org\pdfsam\model\io\NativeOpenUrlRequest.java", "Java", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 23, 5, 35
"d:\UCI MSWE\261P\pdfsam\pdfsam-model\src\main\java\org\pdfsam\model\io\OpenType.java", "Java", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 21, 2, 28
"d:\UCI MSWE\261P\pdfsam\pdfsam-model\src\main\java\org\pdfsam\model\lifecycle\CleanupRequest.java", "Java", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 24, 2, 29
"d:\UCI MSWE\261P\pdfsam\pdfsam-model\src\main\java\org\pdfsam\model\lifecycle\ShutdownEvent.java", "Java", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 25, 2, 30
"d:\UCI MSWE\261P\pdfsam\pdfsam-model\src\main\java\org\pdfsam\model\lifecycle\StartupEvent.java", "Java", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 24, 2, 29
"d:\UCI MSWE\261P\pdfsam\pdfsam-model\src\main\java\org\pdfsam\model\log\ClearLogRequest.java", "Java", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 21, 2, 26
"d:\UCI MSWE\261P\pdfsam\pdfsam-model\src\main\java\org\pdfsam\model\log\SaveLogRequest.java", "Java", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 21, 2, 26
"d:\UCI MSWE\261P\pdfsam\pdfsam-model\src\main\java\org\pdfsam\model\news\FetchLatestNewsRequest.java", "Java", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 24, 3, 33
"d:\UCI MSWE\261P\pdfsam\pdfsam-model\src\main\java\org\pdfsam\model\news\HideNewsPanelRequest.java", "Java", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 24, 3, 33
"d:\UCI MSWE\261P\pdfsam\pdfsam-model\src\main\java\org\pdfsam\model\news\LatestNewsResponse.java", "Java", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 23, 5, 36
"d:\UCI MSWE\261P\pdfsam\pdfsam-model\src\main\java\org\pdfsam\model\news\NewImportantNewsEvent.java", "Java", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 23, 4, 34
"d:\UCI MSWE\261P\pdfsam\pdfsam-model\src\main\java\org\pdfsam\model\news\NewsData.java", "Java", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 24, 4, 38
"d:\UCI MSWE\261P\pdfsam\pdfsam-model\src\main\java\org\pdfsam\model\news\ToggleNewsPanelRequest.java", "Java", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 24, 4, 34
"d:\UCI MSWE\261P\pdfsam\pdfsam-model\src\main\java\org\pdfsam\model\pdf\PdfDescriptorLoadingStatus.java", "Java", 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 33, 17, 113
"d:\UCI MSWE\261P\pdfsam\pdfsam-model\src\main\java\org\pdfsam\model\pdf\PdfDocumentDescriptor.java", "Java", 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 43, 32, 193
"d:\UCI MSWE\261P\pdfsam\pdfsam-model\src\main\java\org\pdfsam\model\pdf\PdfDocumentDescriptorProvider.java", "Java", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 24, 3, 31
"d:\UCI MSWE\261P\pdfsam\pdfsam-model\src\main\java\org\pdfsam\model\pdf\PdfFilesListLoadRequest.java", "Java", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 21, 7, 40
"d:\UCI MSWE\261P\pdfsam\pdfsam-model\src\main\java\org\pdfsam\model\pdf\PdfLoadRequest.java", "Java", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 23, 7, 47
"d:\UCI MSWE\261P\pdfsam\pdfsam-model\src\main\java\org\pdfsam\model\premium\FetchPremiumModulesRequest.java", "Java", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 24, 3, 33
"d:\UCI MSWE\261P\pdfsam\pdfsam-model\src\main\java\org\pdfsam\model\premium\PremiumProduct.java", "Java", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 26, 9, 56
